00:03:48.811	1.858	997	770343	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7059759&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.298&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402921168206794&ms=au&mt=1403611501&mv=u&mws=yes&range=0-856063&ratebypass=yes&requiressl=yes&signature=3290E2FC2D7B02473EA1DF365F5C3E1AE5129541.1184200ECDC8E5BC27467A4344AD2D03A6DC4973&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:49.456	0.444	374	(169)	GET	(Cache)	text/x-cross-domain-policy	https://r2---sn-a8au-naje.googlevideo.com/crossdomain.xml
00:03:49.955	1.351	997	196903	GET	200	application/octet-stream	https://r2---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7861229&cpn=69bUdKHCWvBuxlT8&cver=as3&dur=489.638&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AJULH20so4fjA8pNoMdyDopQxItOOYqv0b_PQSbNzGTS&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402727712097760&ms=au&mt=1403611501&mv=u&mws=yes&range=0-241663&ratebypass=yes&requiressl=yes&signature=B89E98329743619FE6E2D43B28EF11712BD1792A.6C13E1EF1054E0D7E1E0C202E4333F040B4A4565&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=TGI8ZZ5xSL4
00:03:49.970	2.559	999	1016103	GET	200	application/octet-stream	https://r2---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=18472362&cpn=69bUdKHCWvBuxlT8&cver=as3&dur=489.490&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AJULH20so4fjA8pNoMdyDopQxItOOYqv0b_PQSbNzGTS&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402728076485132&ms=au&mt=1403611501&mv=u&mws=yes&range=0-1064959&ratebypass=yes&requiressl=yes&signature=F5104B3D43CFBC3E302DC381E96BBB3DB2D85D1F.98B5936139EB5522E462CF9C2FDC2F88544DEBE0&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=TGI8ZZ5xSL4
00:03:50.003	0.568	1001	241959	GET	200	application/octet-stream	https://r1---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=1202490&cpn=3j-oXLDKCR-YNcQ_&cver=as3&dur=74.860&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AEsX0ZwyN5CxmbPQbA49Qlb5Oio-mOudly-9TGtcfsDe&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1403181391138868&ms=au&mt=1403611501&mv=u&mws=yes&range=241664-483327&ratebypass=yes&requiressl=yes&signature=30DF311B7B4B7C5485E2B8A069042E148811EEA5.66ADE71C85CBA433A1E3C2C3E137ABB5EC46253C&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=WDaKlt6x_7o
00:03:50.137	1.043	1002	721191	GET	200	application/octet-stream	https://r1---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=3483543&cpn=3j-oXLDKCR-YNcQ_&cver=as3&dur=74.776&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AEsX0ZwyN5CxmbPQbA49Qlb5Oio-mOudly-9TGtcfsDe&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1403181410931011&ms=au&mt=1403611501&mv=u&mws=yes&range=864256-1728511&ratebypass=yes&requiressl=yes&signature=9BC89E90F520016CE6D200927D32FAD5CED74F9B.1C5AD3FEA702AFB7087E76B599904BDBD150298D&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=WDaKlt6x_7o
00:03:50.363	1.140	1002	229671	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=2640641&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.443&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402921130745733&ms=au&mt=1403611501&mv=u&mws=yes&range=241664-483327&ratebypass=yes&requiressl=yes&signature=57F9785076BC227D699D0CA14D307A31DDCE2CA5.A7B14A171163D372BD4419C7F2E6E364E836C4F1&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:51.009	0.383	1001	241959	GET	200	application/octet-stream	https://r1---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=1202490&cpn=3j-oXLDKCR-YNcQ_&cver=as3&dur=74.860&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AEsX0ZwyN5CxmbPQbA49Qlb5Oio-mOudly-9TGtcfsDe&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1403181391138868&ms=au&mt=1403611501&mv=u&mws=yes&range=483328-724991&ratebypass=yes&requiressl=yes&signature=30DF311B7B4B7C5485E2B8A069042E148811EEA5.66ADE71C85CBA433A1E3C2C3E137ABB5EC46253C&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=WDaKlt6x_7o
00:03:51.224	0.551	979	0	GET	(Aborted)	NS_BINDING_ABORTED	https://r1---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=3483543&cpn=3j-oXLDKCR-YNcQ_&cver=as3&dur=74.776&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AEsX0ZwyN5CxmbPQbA49Qlb5Oio-mOudly-9TGtcfsDe&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1403181410931011&ms=au&mt=1403611501&mv=u&mws=yes&range=1728512-2592767&ratebypass=yes&requiressl=yes&signature=9BC89E90F520016CE6D200927D32FAD5CED74F9B.1C5AD3FEA702AFB7087E76B599904BDBD150298D&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=WDaKlt6x_7o
00:03:51.264	0.834	1003	856359	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7059759&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.298&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402921168206794&ms=au&mt=1403611501&mv=u&mws=yes&range=856064-1712127&ratebypass=yes&requiressl=yes&signature=3290E2FC2D7B02473EA1DF365F5C3E1AE5129541.1184200ECDC8E5BC27467A4344AD2D03A6DC4973&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:51.736	0.788	1002	241959	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=2640641&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.443&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402921130745733&ms=au&mt=1403611501&mv=u&mws=yes&range=483328-724991&ratebypass=yes&requiressl=yes&signature=57F9785076BC227D699D0CA14D307A31DDCE2CA5.A7B14A171163D372BD4419C7F2E6E364E836C4F1&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:51.817	0.709	1002	241959	GET	200	application/octet-stream	https://r2---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7861229&cpn=69bUdKHCWvBuxlT8&cver=as3&dur=489.638&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AJULH20so4fjA8pNoMdyDopQxItOOYqv0b_PQSbNzGTS&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402727712097760&ms=au&mt=1403611501&mv=u&mws=yes&range=241664-483327&ratebypass=yes&requiressl=yes&signature=B89E98329743619FE6E2D43B28EF11712BD1792A.6C13E1EF1054E0D7E1E0C202E4333F040B4A4565&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=TGI8ZZ5xSL4
00:03:52.512	0.313	981	0	GET	(Aborted)	NS_BINDING_ABORTED	https://r2---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=18472362&cpn=69bUdKHCWvBuxlT8&cver=as3&dur=489.490&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AJULH20so4fjA8pNoMdyDopQxItOOYqv0b_PQSbNzGTS&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402728076485132&ms=au&mt=1403611501&mv=u&mws=yes&range=1064960-2129919&ratebypass=yes&requiressl=yes&signature=F5104B3D43CFBC3E302DC381E96BBB3DB2D85D1F.98B5936139EB5522E462CF9C2FDC2F88544DEBE0&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=TGI8ZZ5xSL4
00:03:52.625	1.123	1004	856359	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7059759&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.298&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402921168206794&ms=au&mt=1403611501&mv=u&mws=yes&range=1712128-2568191&ratebypass=yes&requiressl=yes&signature=3290E2FC2D7B02473EA1DF365F5C3E1AE5129541.1184200ECDC8E5BC27467A4344AD2D03A6DC4973&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:52.638	0.310	978	0	GET	(Aborted)	NS_BINDING_ABORTED	https://r2---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7861229&cpn=69bUdKHCWvBuxlT8&cver=as3&dur=489.638&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AJULH20so4fjA8pNoMdyDopQxItOOYqv0b_PQSbNzGTS&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402727712097760&ms=au&mt=1403611501&mv=u&mws=yes&range=483328-724991&ratebypass=yes&requiressl=yes&signature=B89E98329743619FE6E2D43B28EF11712BD1792A.6C13E1EF1054E0D7E1E0C202E4333F040B4A4565&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=TGI8ZZ5xSL4
00:03:53.123	1.040	1002	180519	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=2640641&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.443&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=140&keepalive=yes&key=yt5&lmt=1402921130745733&ms=au&mt=1403611501&mv=u&mws=yes&range=724992-966655&ratebypass=yes&requiressl=yes&signature=57F9785076BC227D699D0CA14D307A31DDCE2CA5.A7B14A171163D372BD4419C7F2E6E364E836C4F1&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
00:03:54.253	0.298	366	(169)	GET	(Cache)	text/x-cross-domain-policy (NS_ERROR_FAILURE)	https://r1---sn-a8au-naje.googlevideo.com/crossdomain.xml
00:03:54.259	0.293	387	203	GET	204	text/html	https://r1---sn-a8au-naje.googlevideo.com/generate_204
00:03:54.395	0.194	366	(169)	GET	(Cache)	text/x-cross-domain-policy (NS_ERROR_FAILURE)	https://r6---sn-a8au-naje.googlevideo.com/crossdomain.xml
00:03:54.401	0.636	387	203	GET	204	text/html	https://r6---sn-a8au-naje.googlevideo.com/generate_204
00:03:54.468	0.620	1004	753959	GET	200	application/octet-stream	https://r3---sn-a8au-naje.googlevideo.com/videoplayback?c=web&clen=7059759&cpn=E7A86ZN9NLQ8k-fF&cver=as3&dur=164.298&expire=1403636400&fexp=902534%2C927625%2C930008%2C934030%2C949401&gir=yes&id=o-AAnhhUuMASnEoZnl-fb6mWwFzPPq-MhVpDqDkVmOqQ8I&ip=2001%3Ada8%3A207%3Ae134%3A27%3Aa277%3A7d3f%3A5e64&ipbits=0&itag=134&keepalive=yes&key=yt5&lmt=1402921168206794&ms=au&mt=1403611501&mv=u&mws=yes&range=2568192-3424255&ratebypass=yes&requiressl=yes&signature=3290E2FC2D7B02473EA1DF365F5C3E1AE5129541.1184200ECDC8E5BC27467A4344AD2D03A6DC4973&source=youtube&sparams=clen%2Cdur%2Cgir%2Cid%2Cip%2Cipbits%2Citag%2Clmt%2Crequiressl%2Csource%2Cupn%2Cexpire&sver=3&upn=YbgtLQdpIbQ
